href,name,brand,price,product_details,instruction,ingredients,warnings
https://www.rossmann.de/de/pflege-und-duft-isana-tuchmaske-choco-berry-dream/p/4068134116673,Tuchmaske Choco Berry Dream,ISANA,"Artikelpreis 0,99 €","Gönne dir eine wohlverdiente Auszeit mit unserer süßen ISANA TUCHMASKE ERDBEERE & SCHOKO-LADE. Die Maske enthält hochwertiges Hyaluron, welches die Haut intensiv mit Feuchtigkeit versorgt.
mit Hyaluron & Panthenol
verführerischer Duft nach Erdbeeren & Schokolade
Hautverträglichkeit dermatologisch bestätigt und pH-hautneutral
feuchtigkeitsspendend
vegan
Kontaktdaten
Dirk Rossmann GmbH
Isernhägener Straße 16, 30938 Burgwedel
www.rossmann.de
product@rossmann.info
Ursprungsland/Herkunftsort
Hergestellt in Deutschland
Testurteile, Qualitätssiegel & Verbandszeichen",Das Gesicht gründlich reinigen und trocknen. Das Sachet vor Gebrauch durchkneten. Die Tuchmaske auffalten und auf das Gesicht auflegen. Nach einer Einwirkzeit von ca. 8 bis 10 Minuten das Vlies abnehmen und verbleibende Rückstände sanft einmassieren oder mit einem Kosmetiktuch abtupfen.,"Aqua, Glycerin, Pentylene Glycol, Panthenol, Prunus Amygdalus Dulcis Oil, Xanthan Gum, Sodium Hyaluronate, Parfum, Citric Acid, Sodium Citrate",
https://www.rossmann.de/de/pflege-und-duft-isana-hydro-booster-hyaluron-serum/p/4305615838311,Hydro Booster Hyaluron-Serum,ISANA,"Artikelpreis 1,99 €","Beleben Sie Ihre Haut mit dem ISANA HYDRO BOOSTER HYALURONSERUM. Die angenehm leichte und schnell einziehende 24h Pflege hydratisiert sofort und intensiv* und lässt trockene und müde wirkende Haut sofort erstrahlen. Für eine Haut wie aufgepolstert.
Wirkung: Pures Hyaluron, Aloe Vera und ProVitamin B5 wirken hautberuhigend und spenden intensiv Feuchtigkeit*. Feine Trockenheitsfältchen erscheinen glatter, wie aufgepolstert. Die Haut wirkt frisch und durchfeuchtet. Ein hautpflegender Beauty-Komplex unterstützt die Funktionen der Hautbarriere und pflegt die Haut geschmeidig weich. Sie wird intensiv durchfeuchtet und erscheint glatter
Ergebnis: Das ISANA Hydro Booster Hyaluron Serum steigert nachweislich den Feuchtigkeitsgehalt der Haut (nach zwei Stunden) um bis zu 45%.
intensive Feuchtigkeit bei 100% der Testerinnen
hydratisierend & regenierend
mildert Trockenheitsfältchen
pure Hyaluron
feuchtigkeitsarme Haut
Rezeptur ist zu 100% ohne Mikroplastik
Hautverträgichkeit: dermatologisch bestätigt, pH-hautneutral
*in-vivo Studie zur Hautfeuchtigkeit an 20 Probanden nach einmaliger Applikation nachweislich nach 2 h.
Kontaktdaten
Dirk Rossmann GmbH
Isernhägener Straße 16, 30938 Burgwedel
www.rossmann.de
product@rossmann.info
0800 76 77 62 66
Ursprungsland/Herkunftsort
Deutschland
Testurteile, Qualitätssiegel & Verbandszeichen","Täglich morgens und abends nach der Reinigung auf Gesicht, Hals und Dekolleté auftragen und sanft einmassieren. Augenpartie aussparen. Ideal als Make-up Unterlage geeignet. Wir empfehlen Ihnen anschließend zur Optimierung der Pflege das ISANA HYDRO BOOSTER 24H CREME-GEL zu verwenden","Aqua, Aloe Barbadensis Leaf Juice, Alcohol Denat., Glycerin, Betaine, Beta Vulgaris Root Extract, Fructooligosaccharides, Sodium Hyaluronate, Panthenol, Chondrus Crispus Powder, Phenoxyethanol, Sorbitol,Potassium Lactate, Sodium Chloride, Parfum,Lactic Acid,Ethylhexylglycerin,Sodium Benzotriazolyl Butylphenol Sulfonate, Sodium Hydroxide, Pantolactone,Alcohol, Tris(Tetramethylhydroxypiperidinol) Citrate, Citric Acid, CI 42090.",
https://www.rossmann.de/de/pflege-und-duft-isana-24h-creme-gel-hydro-booster/p/4305615838274,24h Creme-Gel Hydro Booster,ISANA,"Artikelpreis 1,99 €","Verwöhnen und erfrischen Sie Ihre Haut mit dem ISANA HYDRO BOOSTER 24H CREME-GEL. Die wohltuende und schnell einziehende 24h Pflege hydratisiert sofort und intensiv. Sie lässt trockene und müde wirkende Haut sofort erstrahlen. Für eine Haut wie aufgepolstert.
Pures Hyaluron, Aloe Vera und Panthenol wirken hautberuhigend und spenden intensiv Feuchtigkeit. Feine Trockenheitsfältchen erscheinen glatter, wie aufgepolstert. Die Haut wirkt frisch und durchfeuchtet. Die rückfettenden und regenerierenden Eigenschaften von Sheabutter sorgen für einen Soft-Touch Effekt und ein intensiv gepflegtes, extra weiches Hautgefühl. Ein hautpflegender Beauty-Komplex unterstützt die Funktionen der Hautbarriere und pflegt die Haut geschmeidig weich. Sie wird intensiv mit Feuchtigkeit versorgt und erscheint glatter.
Das ISANA Hydro Booster 24h Creme-Gel spendet der Haut nach jedem Auftragen intensive Feuchtigkeit.
Feuchtigkeitsanreicherung bei 100% der Testerinnen*
strahlend frischer Teint & intensive Feuchtigkeit
Hautverträglichkeit dermatologisch bestätigt und pH-hautneutral
*Bei 100% der Testerinnen wurde bei einer in-vivo Studie mit 20 Probandinnen bei einer einmaligen Applikation nach 8 h ein positiver Effekt hinsichtlich der Hautfeuchtigkeit nachgewiesen.
Kontaktdaten
Dirk Rossmann GmbH
Isernhägener Straße 16, 30938 Burgwedel
www.rossmann.de
product@rossmann.info
0800 76776266
Ursprungsland/Herkunftsort
Deutschland
Testurteile, Qualitätssiegel & Verbandszeichen","Täglich morgens und abends nach der Reinigung auf Gesicht, Hals und Dekolleté auftragen und sanft einmassieren. Augenpartie aussparen. Ideal als Make-up Unterlage geeignet.","Aqua, Aloe Barbadensis Leaf Juice, Coco-Caprylate/Caprate, Glycerin, Cetearyl Alcohol, Helianthus Annuus Seed Oil, Betaine, Potassium Cetyl Phosphate, Octyldodecanol, Hydrogenated Palm Glycerides, Beta Vulgaris Root Extract, Fructooligosaccharides, Cellulose, Macadamia Integrifolia Seed Oil, Sodium Hyaluronate, Panthenol, Butyrospermum Parkii Butter, Tocopherol, Phenoxyethanol, Parfum, Potassium Lactate, Ethylhexylglycerin, Xanthan Gum, Lactic Acid, Alcohol, Sodium Hydroxide, Tris(Tetramethylhydroxypiperidinol) Citrate, Pantolactone, Citric Acid, Anise Alcohol, CI 42090",
https://www.rossmann.de/de/pflege-und-duft-nivea-cellular-luminous-630-anti-pigmentflecken-tagespflege-fluid-lsf50/p/4006000130132?rm_tt=eyJhZF9pZCI6IjhkZWY1ZDgxLTVlNzMtNGFlYS1hMzZlLWMwOTU3YjI3NWU4MCIsInByb2plY3RfaWQiOiJkZGY0YzYyMy1iYTBkLTQ2ZjEtOThjMi03OWRhMjVkYmExNjYiLCJza3UiOiI0MDA2MDAwMTMwMTMyIiwiaWF0IjoxNzc5NDY4NTk3LCJsaSI6IjhhYjU4ZjgxLTdhYzAtNGU4YS05NjRkLTdiY2FkMTZhZTRkMyIsImFzIjoiMWQ0MmEyZDEtM2JmYy00ODY1LTkyZjUtMjNmZWI1ZGQ1NzRhIiwiYmMiOjU3LCJidCI6MSwicGwiOiIzYzU5ZTFjNi1jMzlmLTRjNmQtYmYwYi1iZDMzMzc2OTJhNTUiLCJhdCI6MTc3OTQ2ODU5NzM2Nn0%3D._dEeAo77pDm9ATcqNBlTo-4yMn5CT7vSMpTQzd7_4-U%3D,Cellular Luminous 630 Anti-Pigmentflecken Tagespflege Fluid LSF50,NIVEA,"Artikelpreis 26,99 €","Das NIVEA LUMINOUS630 ANTI-PIGMENTFLECKEN TAGESPFLEGE FLUID LSF50 mit dem revolutionären Anti-Pigmentflecken Wirkstoff Thiamidol reduziert Pigmentflecken in 2 Wochen und beugt deren Neuentstehung vor. Die Produktion von Melanin wird ausbalanciert, um das Auftreten neuer Pigmentflecken zu verhindern. Die ultraleichte Formel des Fluids ist außerdem angereichert mit zellaktivierender Hyaluronsäure für intensive Feuchtigkeit und Vitamin E.
Außerdem schützen UVA/UVB-Filter vor vorzeitiger, lichtbedingter Hautalterung. Das Ergebnis: sichtbar reduzierte Pigmentflecken nach 2 Wochen und ein ebenmäßigeres, strahlenderes Hautbild Tag für Tag. Hautverträglichkeit dermatologisch bestätigt. Sanft zur Haut und für alle Hauttypen, auch sensible Haut, geeignet. Thiadmidol® wirkt für alle Hauttöne.
reduziert Pigmentflecken in 2 Wochen und beugt deren Neuentstehung vor
LSF50 schützt vor vorzeitiger, lichtbedingter Hautalterung
revolutionärer Anti-Pigmentflecken Wirkstoff THIAMIDOL® + Hyaluronsäure + Vitamin E
wirkt vorhandenen Flecken entgegen: Flecken werden aufgehellt, und die Größe reduziert
verleiht der Haut Tag für Tag mehr Ebenmäßigkeit & natürliches Strahlen
Hautverträglichkeit dermatologisch bestätigt. Sanft zur Haut und für alle Hauttypen, auch sensible Haut, geeignet
Kontaktdaten
Beiersdorf AG
Beiersdorfstraße 1-9, 20245 Hamburg
www.nivea.com
www.nivea.com",Täglich morgens auf dem gesamten Gesicht auftragen. Für optimale Ergebnisse verwenden Sie das LUMINOUS630® Intensiv Serum vor dem Tagespflege Fluid.,"Aqua, Butyl Methoxydibenzoylmethane, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Isopropyl Palmitate, Alcohol Denat., C12-15 Alkyl Benzoate, Distarch Phosphate, Glyceryl Stearate, Dibutyl Adipate, Ethylhexyl Triazone, Butylene Glycol Dicaprylate/Dicaprate, Phenylbenzimidazole Sulfonic Acid, Tapioca Starch, Cetyl Alcohol, Stearyl Alcohol, Cocoglycerides, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Glycerin, Isobutylamido Thiazolyl Resorcinol, Sodium Hyaluronate, Tocopheryl Acetate, Sodium Stearoyl Glutamate, Ethylhexylglycerin, Caprylyl Glycol, Sodium Chloride, Xanthan Gum, Trisodium EDTA, Sodium Hydroxide, Phenoxyethanol, Sodium Sulfate, Parfum, CI 15985, CI 16035","Warnhinweise
Täglich morgens auf dem gesamten Gesicht auftragen. Für optimale Ergebnisse verwenden Sie das LUMINOUS630 Intensiv Serum vor dem Tagespflege Fluid. Verwenden Sie die Gesichtspflege-Produkte mit Thiamidol max. 4-mal am Tag. Augenkontakt vermeiden."
https://www.rossmann.de/de/pflege-und-duft-nivea-cellular-epigenetics-verjuengendes-serum/p/4006000182674?rm_tt=eyJhZF9pZCI6IjdjNWIxZjlmLTdjYzMtNDg5Ny05NTExLWUyNGRmODE3OTVhYyIsInByb2plY3RfaWQiOiJkZGY0YzYyMy1iYTBkLTQ2ZjEtOThjMi03OWRhMjVkYmExNjYiLCJza3UiOiI0MDA2MDAwMTgyNjc0IiwiaWF0IjoxNzc5NDY4NTk3LCJsaSI6IjVlOWNhYTFmLTZmOGEtNGIyNi1hMWM5LTgwNjM4N2QzNTc4ZCIsImFzIjoiMWQ0MmEyZDEtM2JmYy00ODY1LTkyZjUtMjNmZWI1ZGQ1NzRhIiwiYmMiOjcxLCJidCI6MSwicGwiOiIzYzU5ZTFjNi1jMzlmLTRjNmQtYmYwYi1iZDMzMzc2OTJhNTUiLCJhdCI6MTc3OTQ2ODU5NzM2Nn0%3D.zQ6gy8DRmxo5cckHvVEkNnfJLHsHQKNhtC4UsVosXlw%3D,Cellular Epigenetics Verjüngendes Serum,NIVEA,"Artikelpreis 24,99 €","Das Cellular Epigenetics Verjüngendes Serum ist ein effektives Serum für ein strahlenderes, aufgepolsterteres und jugendlicheres Aussehen. NIVEA entdeckte den Wirkstoff Epicelline®, einen bahnbrechenden Inhaltsstoff im Bereich der epigenetischen Wissenschaft, der die Jugendfunktionen der Hautzellen reaktiviert und das Zellalter umkehrt. Wissenschaftlich nachgewiesen durch die patentierte Age Clock Technologie, reduziert er das Hautalter innerhalb von 2 Wochen. Zusammen mit drei Arten von Hyaluronsäure ist das Serum die neueste Innovation von NIVEA im Anti-Ageing Bereich. Mit seiner effektiven Formel setzt es 10 Zeichen der Hautalterung** zurück und ist für alle Hauttypen geeignet.
setzt das Hautalter in 2 Wochen zurück
98% bestätigen: Sichtbare Hautverjüngung*
setzt 10 Zeichen der Hautalterung zurück**
reaktiviert die Jugendfunktion der Haut
patentierte Age Clock Technologie
revolutionäres Epicelline
klinisch bestätigt
*klinische Studie mit 43 Frauen, 2024, 98% zeigten Anzeichen von Hautverjüngung
**in 2 Wochen: Faltenvolumen: +24%, Strahlkraft: +20%, Aufpolsterung: +47%, Elastizität: +20%, Tiefe Falten: -20%, Lifting-Effekt: +20%, Festigkeit: +20%, Feuchtigkeit: +20%, Glätte: + 17 %, Hautbarriere: +25%
Kontaktdaten
Beiersdorf AG
Beiersdorfstraße 1-9, 20245 Hamburg
www.nivea.de
nivea@beiersdorf.com
00800 49 40 1911","Zweimal täglich anwenden, morgens und abends, auf das gereinigte Gesicht vor der täglichen Hautpflegeroutine. Das Serum auf dem gesamten Gesicht verteilen.","Aqua, Glycerin, Cocoglycerides, Methylpropanediol, Caprylic/Capric Triglyceride, Octyldodecanol, Glyceryl Stearate, Cetearyl Alcohol, Distarch Phosphate, Tapioca Starch, Butyrospermum Parkii Butter, Cetyl Palmitate, Squalane, Dihydromyricetin, Sodium Hyaluronate, Sodium Stearoyl Glutamate, Ethylhexylglycerin, Xanthan Gum, Trisodium EDTA, Sodium Hydroxide, Citric Acid, Diethylhexyl Syringylidenemalonate, Sodium Metabisulfite, Phenoxyethanol, Citronellol, Parfum","Warnhinweise
Direkten Kontakt mit den Augen vermeiden."
https://www.rossmann.de/de/pflege-und-duft-isana-niacinamid-serum/p/4305615951430,Niacinamid Serum,ISANA,"Artikelpreis 5,99 €","Wirkstoffkomplex aus:
10% Niacinamide (Vitamin B3) verfeinert das Hautbild und trägt dazu bei, die Haut gegen Umwelteinflüsse widerstandsfähiger zu machen.
Glycerin versorgt die Haut 24h mit wertvoller Feuchtigkeit.
Die Haut wirkt glatter und ebenmäßiger, das Hautbild ist sichtbar verfeinert*.
vegan
parfümfrei
*verleiht einen glatten und ebenmäßigen Teint (100%), die Haut wirkt aufgepolstert (95%), verfeinert das Hautbild (90%), verleiht der Haut einen einzigartigen Glow (90%). - Selbstbewertung durch 20 ProbandInnen nach 1-wöchiger 2x täglicher Anwendung, Zustimmung in Prozent.
**Wirksamkeitstest mit 20 ProbandInnen nach einmaliger Anwendung (Hautfeuchtigkeit).
Kontaktdaten
Dirk Rossmann GmbH
Isernhägener Straße 16, 30938 Burgwedel
www.rossmann.de
product@rossmann.info
Testurteile, Qualitätssiegel & Verbandszeichen","Täglich morgens und abends nach der Reinigung 2-3 Tropfen auf Gesicht, Hals und Dekolleté auftragen und sanft einmassieren. Kontakt mit Augen und Schleimhäuten vermeiden.","Aqua, Niacinamide, Methylpropanediol, Glycerin, Propylene Glycol, Xanthan Gum, Aspartic Acid, Sodium Salicylate, Citric Acid, Sodium Hydroxide, Tetrasodium Iminodisuccinate, Fumaric Acid, Maleic Acid, Malic Acid","Warnhinweise
Morgens zur abschließenden Pflegeroutine einen Sonnenschutz mit mindestens LSF 30 auftragen.
Nicht für Schwangere und Stillende geeignet.
Nur auf gesunder Haut anwenden."
https://www.rossmann.de/de/pflege-und-duft-svenja-walberg-glass-skin-kollagen-gesichtsmaske/p/4260544081828,Glass Skin Kollagen Gesichtsmaske,Svenja Walberg,"Artikelpreis 3,99 €","rekombiniertes Kollagen Typ III – das Geheimnis jugendlicher Haut: Stärkt die Hautstruktur, fördert die Elastizität und sorgt für eine sichtbar glattere, straffere Haut.
bis zu 247 % Feuchtigkeitsboost in nur 60 Minuten! Snow Mushroom speichert bis zu 500x sein Eigengewicht an Wasser und zieht Feuchtigkeit tief in die Haut.
Transparenz-Effekt = Wirkstoffaufnahme in Echtzeit: Die Maske wird nach 60 Minuten unsichtbar – ein Zeichen dafür, dass deine Haut alle aktiven Inhaltsstoffe aufgenommen hat.
Glass Skin Glow dank High-Performance-Wirkstoffen: Kollagen, Snow Mushroom, Niacinamid & Ceramide sorgen für straffe, pralle und intensiv hydratisierte Haut.
dermatologisch getestet & mit „Sehr Gut“ zertifiziert: Sanft, aber hochwirksam – perfekt für alle Hauttypen, selbst empfindliche Haut.
Kontaktdaten
Svenja Walberg GmbH
Südliche Münchner Str. 10b, 82031 Grünwald
www.svenjawalberg.com
kontakt@walberg-cosmetics.com",Maske entfalten. Folien entfernen. Wichtig: Glatte Seite auf die Haut auflegen. Die geriffelte Seite zeigt nach außen. Ca. 60 min einwirken lassen. Maske abnehmen. Restliches Serum einmassieren.,"Water, Glycerin, Polyurethane-35, Chondrus Crispus, Hydrolyzed Collagen, Cera- mide Np, Niacinamide, Bifida Ferment Lysate, Hydrogenated Lecithin, Sodium Hyaluronate, Glu-comannan, Butylene Glycol, Tocopherol, Caprylyl Glycol, Panthenol, Squalane, Centella Asiatica Extract, Octyldodecanol, Pentylene Glycol, Polygonum Cuspidatum Root Extract, Scutellaria Baicalensis Root Extract, Sodium Acetylated Hyaluronate, Sodium Hyaluronate Crosspolymer, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Chamomilla Recutita (Matricaria) Flower Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Collagen, Hydrolyzed Sodium Hyaluronate, Polysorbate 20, Ethylhexylglycerin, Palmitoyl Tetrapeptide-7, Phenoxyethanol 1,2-Hexanediol, Xanthan Gum, Hydroxyacetophenone, Potassium Chloride, Cholesterol, Caprylhydroxamic Acid, Propanediol, Palmitoyl Tripeptide-1",
https://www.rossmann.de/de/pflege-und-duft-isana-hydro-booster-augen-roll-on/p/4305615838281,Hydro Booster Augen Roll-on,ISANA,"Artikelpreis 1,99 €","wirkt sofort bei Augenringen
mit kühlender Massagekugel
pures Hyaluron
feuchtigkeitsarme Haut
parfümfrei
Beleben Sie Ihre müde, sensible Augenpartie mit einem wohltuenden, kühlenden Frische-Kick und zusätzlichem Aufpolster-Effekt. Der parfümfreie ISANA HYDRO BOOSTER AUGEN ROLL-ON ist eine sehr leichte und schnell einziehende Feuchtigkeitspflege, die sofort und intensiv hydratisiert* - für einen hellwachen Blick.
WIRKUNG: Pures Hyaluron, Aloe Vera und Koffein wirken vitalisierend, spenden sofort intensiv Feuchtigkeit und helfen somit feine Trockenheits-Fältchen um die Augen zu mildern. Die Augenpartie wirkt glatter und strahlend-frisch. Die kühlende Roll-On Massage-Kugel wirkt in Kombination mit Extrakten aus Centella Asiatica und Hefeprotein sofort belebend und durchblutungsfördernd. Sie erzielen einen positiven Effekt auf Augenringe und Augenschatten.
ERGEBNIS: Der ISANA Hydro Booster Augen Roll-on spendet der Augenpartie sofort Feuchtigkeit* und sorgt für einen hellwachen Blick.
*Bestätigt von 92% der Testerinnen (Selbsteinschätzung von 36 Testerinnen nach einmaliger Anwendung).
HAUTVERTRÄGLICHKEIT: dermatologisch und augenärztlich bestätigt und pH-hautneutral. Für Kontaktlinsenträger*innen geeignet.
Diese Rezeptur ist zu 100% ohne Mikroplastik.
Kontaktdaten
Dirk Rossmann GmbH
Isernhägener Straße 16, 30938 Burgwedel
www.rossmann.de
product@rossmann.info
Ursprungsland/Herkunftsort
Deutschland
Testurteile, Qualitätssiegel & Verbandszeichen",Täglich morgens und abends nach der Reinigung den Roll-On rund um die Augenpartie auftragen. Ideal auch als Make-up Unterlage geeignet.,"Aqua, Glycerin, Butylene Glycol, Sorbitol, Betaine, Beta Vulgaris Root Extract, Fructooligosaccharides, Aloe Barbadensis Leaf Juice, Sodium Hyaluronate, Panthenol, Caffeine, Escin, Lactic Acid, Ruscus Aculeatus Root Extract, Biosaccharide Gum-1, Centella Asiatica Leaf Extract, Hydrolyzed Yeast Protein, Calendula Officinalis Flower Extract, Phenoxyethanol, Xanthan Gum, Potassium Lactate, Ethylhexylglycerin, Sodium Hydroxide, Ammonium Glycyrrhizate, Sodium Citrate",
https://www.rossmann.de/de/pflege-und-duft-schaebens-reine-haut-anti-pickel-patches/p/4003573021850,Reine Haut Anti-Pickel Patches,Schaebens,"Artikelpreis 1,29 €","Reine Haut mit den Schaebens Anti-Pickel Patches: Die transparenten, kaum sichtbaren Pads wirken effektiv bei Pickeln und Unreinheiten. Die Rezeptur mit Salicylsäure trocknet Pickel und Mitesser durch die antibakterielle Wirkung schnell und gezielt aus. Für eine sichtbar reinere und ebenmäßige Haut.
für unreine Haut
mit Salicylsäure
transparente, kaum sichtbare Patches
trocknen Pickel schnell und effektiv aus
gezielte Anwendung bei Unreinheiten
Kontaktdaten
Schaebens
50226 Frechen, Germany
www.schaebens.de
Ursprungsland/Herkunftsort
China
Testurteile, Qualitätssiegel & Verbandszeichen","Gesicht reinigen und einen Patch mit sauberen, trockenen Händen von der Folie abziehen. Den Patch direkt auf den Pickel aufkleben und leicht andrücken. 8-10 Stunden einwirken lassen (am besten über Nacht) und nach der Einwirkzeit vorsichtig abziehen.","Cellulose Gum, Gelatin, Polyisobutene, Butylene Glycol, Diethylhexyl Adipate, Salicylic Acid, Sodium Hyaluronate, Vinyl Caprolactam/VP/Dimethylaminoethyl Methacrylate Copolymer","Warnhinweise
Vereinzelt können Hautunverträglichkeiten auftreten. Allergiker sollten die Inhaltsstoffe genau prüfen."
https://www.rossmann.de/de/pflege-und-duft-isana-tuchmaske-hydro-booster/p/4068134028129,Tuchmaske Hydro Booster,ISANA,"Artikelpreis 0,79 €","Die ISANA Hydro Booster Tuchmaske mit Hyaluron bietet einen Sofort- und einen 24h Hydro-Intensiv-Effekt, der bei regelmäßiger Anwendung Trockenheitsfältchen mildert. Spannungsgefühle werden reduziert. Die Kombination aus Hyaluronsäure, Aloe Vera, Maracadamiaöl und Cupuacubutter unterstützt die Lipid- und Feuchtigkeitsbalance. Der Teint wirkt strahlend frisch und die Haut fühlt sich seidig weich an.
Das Tuchmaterial besteht aus 100% botanischen Fasern, die dafür sorgen, dass die Wirkstoffe intensiv von der Haut aufgenommen werden.
Verleiht müder Haut einen frischen und belebten Teint sofort nach der Anwendung. Die Haut wird fühlbar mit Feuchtigkeit versorgt.
Sofort-Frische-Kick
24h Hydro-Intensiv-Effekt
Hyaluron & Aloe Vera
feuchtigkeitsarme Haut
für ein frisches Hautgefühl
Hautverträglichkeit dermatologisch bestätigt und pH-hautneutral
Kontaktdaten
Dirk Rossmann GmbH
Isernhägener Str. 16, 30938 Burgwedel
www.rossmann.de
product@rossmann.info
Testurteile, Qualitätssiegel & Verbandszeichen",Das Gesicht gründlich reinigen und trocknen. Sachet vor Gebrauch durchkneten. Die Tuchmaske auffalten und auf das Gesicht auflegen. Nach einer Einwirkzeit von 8-10 Minuten das Tuch abnehmen und verbliebene Rückstände sanft einmassieren oder mit einem Kosmetiktuch abtupfen. Maske ist nicht wiederverwendbar!,"Aqua, Glycerin, Butylene Glycol, Panthenol, Macadamia Integrifolia Seed Oil, Macadamia Integrifolia/Tetraphylla Seed Pil, Sodium Hyaluronate, Aloe Barbadensis Leaf Juice, Theobroma Gradiflorum Seed Butter, Hydrogenated Olive Oil Unsaponifiables, Undecane, Tridecane, Coco Caprylate/Caprate, Sodium Stearoyl Glutamate, Xanthan Gum, Parfum, Sodium Citrate, Citric Acid, Phenoxyethanol, Ethylhexylglycerin, Potassium Sorbate, Sodium Benzoate",
https://www.rossmann.de/de/pflege-und-duft-isana-reinigungsoel-gesicht-parfumfrei-fuer-trockene-und-sensible-haut-100-ml/p/4305615904818,"Reinigungsöl Gesicht, parfumfrei, für trockene & sensible Haut, 100 ml",ISANA,"Artikelpreis 2,49 €","schont Gesicht, Lippen und Augen bei der Reinigung
auch für wasserfestes Make-up geeignet
mit Mandelöl für sanfte Pflege
parfümfrei – perfekt für empfindliche Haut
Formel ohne Mikroplastik
Flasche besteht aus 100% recyceltem Plastik
Hautverträglichkeit dermatologisch bestätigt
Feuchtigkeit und Sanftheit beim Abschminken – das ISANA pflegendes Reinigungsöl verwöhnt trockene und sensible Haut und sorgt für ein angenehm weiches Hautgefühl nach der Anwendung - ohne einen öligen Film auf der Haut zu hinterlassen. Egal, ob nach einem langen Tag oder einem besonderen Anlass, gönn dir eine sanfte Reinigung, die Make-up zuverlässig entfernt. Ideal, wenn du auf reizende Duftstoffe verzichten möchtest und deine Pflege unkompliziert und sanft sein soll.
Kontaktdaten
Dirk Rossmann GmbH
Isernhägener Straße 16, 30938 Burgwedel
www.rossmann.de
product@rossmann.info
Ursprungsland/Herkunftsort
Deutschland
Testurteile, Qualitätssiegel & Verbandszeichen",ANWENDUNG: Morgens und abends zwei bis drei Pumpstöße auf der trockenen Gesichtshaut verteilen und sanft einmassieren. Mit lauwarmem Wasser gründlich abspülen.,"Helianthus Annuus Hybrid Oil, Isopropyl Myristate, PEG-20 Glyceryl Triisostearate, Ethylhexyl Stearate, Tocopherol, Prunus Amygdalus Dulcis Oil","Warnhinweise
Hinweis: Vor direkter Sonneneinstrahlung schützen."
https://www.rossmann.de/de/pflege-und-duft-isana-glycerin-serum/p/4305615951409,Glycerin Serum,ISANA,"Artikelpreis 5,99 €","Das GLYCERIN SERUM verwöhnt dehydrierte Haut und stärkt die Hautbarriere.
Die Hautbarriere wird gestärkt und die Hautoberfläche geglättet. Verbessert nachweislich die Hautfeuchtigkeit bei 81% der AnwenderInnen um durchschnittlich 30%.* Das Serum glättet die Hautoberfläche bei 71% der AnwenderInnen.**
Wirkstoffkomplex aus:
15% Glycerin verbessert das Feuchthaltevermögen der Haut und reduziert den transepidermalen Wasserverlust. Die Hautbarriere wird gestärkt und vorzeitiger Hautalterung vorgebeugt.
5% Betain beruhigt die Haut und fördert deren Regeneration.
3% Aminosäuren-Komplex spendet Feuchtigkeit und wirkt Trockenheitsfältchen entgegen.
parfümfrei
für jeden Hauttyp - ideal für trockene, dehydrierte Haut & bei Trockenheitsfältchen
Hautverträglichkeit dermatologisch bestätigt
*in-vivo Studie
**Selbstbewertungsstudie mit jeweils 32 ProbandInnen nach 4-wöchiger Anwendung.
Kontaktdaten
Dirk Rossmann GmbH
Isernhägener Straße 16, 30938 Burgwedel
www.rossmann.de
product@rossmann.info
Testurteile, Qualitätssiegel & Verbandszeichen","Täglich morgens und abends 2-3 Tropfen des Serums auf die gereinigte Haut von Gesicht, Hals und Dekolleté auftragen und sanft einmassieren. Augenkontakt vermeiden.","AQUA, GLYCERIN, BETAINE, PROPANEDIOL, CELLULOSE GUM, GLYCINE, LEUCINE, PROLINE, SODIUM BENZOATE, POTASSIUM SORBATE, CITRIC ACID, TRISODIUM ETHYLENEDIAMINE DISUCCINATE",
